"","(Intercept)","wqs","male1","LBXWBCSI","LBXLYPCT","LBXMOPCT","LBXEOPCT","LBXBAPCT","LBXNEPCT","age_cent","age_sq","race_cat2","race_cat3","race_cat4","bmi_cat32","bmi_cat33","ln_lbxcot","edu_cat2","edu_cat3","edu_cat4","wqs:male1"
"11",1.64673699412766,0.0200555682058402,0.0453715430307809,-0.0043110311538403,-0.01543946940484,-0.0221571725524016,-0.0145598305023867,-0.00147966988720941,-0.0157467072826987,-0.00705360091296797,0.00000652077831982414,-0.0542018758959845,-0.0273450497937297,-0.0722482631188919,0.0160690224379532,-0.00879078633400618,0.00171385234872603,0.0229900590409968,0.0351069776151873,0.0462776994012296,-0.0179445210184092
"12",2.2062519874079,0.0150717135205766,0.000862016394305724,-0.00588782975324648,-0.0207927184434159,-0.0289804475690344,-0.0243727833459348,-0.00470478468364925,-0.0203179965352096,-0.00666123483768178,-0.00000456407656816224,-0.0677509990321491,0.0084392749453346,-0.046175639829002,0.00958191048050132,-0.00694544894963383,0.0037516565354458,0.0035075522910029,0.0160571925992139,0.0117593315850568,-0.00698281175008499
"13",-7.34149500540973,0.0174579437523751,0.0141507257206702,-0.00449710399950904,0.0743921167401222,0.0687249182591711,0.0699965892253001,0.0793156986131452,0.0748488733731632,-0.00632938434317903,-0.00000836175574061441,-0.0359195861666972,-0.0180751977464999,-0.0523690426092968,-0.021960448510525,-0.0278964991768693,0.00145579140560181,0.0177042207215359,0.0115166871911668,0.0359872081925354,-0.0118344275072941
"14",0.0524893378601619,0.0192068093046683,0.0428178588632047,-0.00557885648070512,-0.00156243769186587,-0.00173777491636227,-0.000342853993298277,-0.000328790914788665,0.000656369972612858,-0.00668968453088378,-0.0000269488533597924,0.00631122523324723,0.0424342768062605,0.011718089429005,-0.00285191651285038,-0.0130771917437316,-0.0000147387699129333,0.0208360875231891,0.0241658160014035,0.00147678319239189,-0.0169426300604197
"15",6.49400779442709,0.0141081118165202,-0.0046417300494849,-0.00606696063953147,-0.0650582236998216,-0.0708992927716861,-0.0619203151774542,-0.0273930489647773,-0.0633718620787379,-0.00663900783166309,-0.00000519231090739886,-0.0291657588064534,0.0214101187528399,-0.0286449874756643,-0.0100722815442587,-0.0177342249733961,0.0000726267245660969,0.0136299636075793,0.0228207568616756,0.039705357670507,-0.0076835961133565
"16",3.11885478389367,0.0183252044841523,0.0247940428930912,-0.00547942717136699,-0.0308428487603213,-0.0339652046852581,-0.0331060198170701,0.0139415832817246,-0.0304719362991159,-0.00715123577336691,0.00000240513296173325,-0.0256817056596044,-0.0176294257568729,-0.0413184547929765,-0.00977919080639623,-0.0128816371870166,0.00444370343329739,0.0155651097529141,0.0513919439413293,0.0061557501058956,-0.0120133959947175
"17",1.87040695696426,0.0206338308653484,0.0384790629152901,-0.00972451533975243,-0.0187583909898813,-0.0210462806945589,-0.0173176499106156,-0.0152328953055052,-0.0169718183990184,-0.00672640232995635,-0.0000278024450539873,-0.0406590696862226,-0.00422131159509375,-0.0553502668027141,-0.0250128380713709,-0.0163810833232724,0.00311955148483877,0.0287278117663794,0.0529277555695076,0.039587705457253,-0.0153353697221612
"18",3.01413829651663,0.0180498265488024,0.0166793734088149,-0.00888400207897813,-0.0295316763246434,-0.0347914489056577,-0.0267271783275551,-0.0153002253510998,-0.0287585213162334,-0.00670316838002896,-0.000000483193478545399,-0.0380083270730034,0.0175020433352274,-0.0536319603849406,0.0104222220165762,-0.0198602788993906,0.00431345051398452,0.0136804053503938,0.0283345150086346,0.0314505573784247,-0.0128376143664613
"19",-4.26107495581564,0.0193653651210356,0.00525496576436062,-0.00904312136029542,0.0428894009030531,0.0359301634370391,0.0455908031240556,0.0587566973539371,0.0447459626245153,-0.00691175317413846,-0.0000229900795748082,-0.0463765298641777,-0.016867062440745,-0.0485392243022062,0.0115889190566735,-0.0192556837862442,0.00447923546586976,0.0207075062827177,0.0231782282932087,0.0103805005757102,-0.00704235238167621
"20",8.22452336326809,0.0137461534520417,-0.00654269477044001,-0.00710723577227826,-0.0816863070577019,-0.0843785477217177,-0.0817429091164396,-0.0584211299657359,-0.080835157232676,-0.00688022708998153,-0.0000099857401128221,-0.0252054246254067,0.00275136448708088,-0.0376408128784111,0.0037322712616484,-0.00985750285409205,0.00357199873954582,0.023992560667828,0.0178955272900336,0.0109272542611552,-0.00940792842517109
