"","LBX074LA_0","LBX074LA_1","LBX099LA_0","LBX099LA_1","LBX118LA_0","LBX118LA_1","LBX138LA_0","LBX138LA_1","LBX153LA_0","LBX153LA_1","LBX170LA_0","LBX170LA_1","LBX180LA_0","LBX180LA_1","LBX187LA_0","LBX187LA_1","LBX194LA_0","LBX194LA_1","LBXD03LA_0","LBXD03LA_1","LBXD05LA_0","LBXD05LA_1","LBXD07LA_0","LBXD07LA_1","LBXF03LA_0","LBXF03LA_1","LBXF04LA_0","LBXF04LA_1","LBXF05LA_0","LBXF05LA_1","LBXF08LA_0","LBXF08LA_1","LBXHXCLA_0","LBXHXCLA_1","LBXPCBLA_0","LBXPCBLA_1"
"21",0.0637696027325311,0.118782061589452,0.0694978903319169,0.000049393321966369,0.0576016666165554,0.0147402558025934,0.161069143251904,0.00000257963887787481,0.00642456183470011,0.00000159605268965088,0.0000697907103798127,0.00887948571285825,0.121959638573991,0.00000226432240554736,0.0000659902083856603,0.000019700144992123,0.0247658580724817,0.00581463102274538,0.00000904419335635627,0.0357812509987292,0.0205190191107811,0.214684587053632,0.0000081957083462291,0.00940945406124425,0.162101755767028,0.239674355922906,0.00448221963538626,0.0157644001799114,0.00000137313643558391,0.00431348451588636,0.125633350172885,0.000717136537076627,0.168726761788552,0.0246187982734806,0.0132941381543834,0.306744564848554
"22",0.00998186563391051,0.0141938928774644,0.121841242678475,0.0483750377510194,0.0000083400094018257,0.190936902243114,0.206115730297907,0.0000096282644698568,0.0000415817708787444,0.00000960227750468753,0.00977621871418986,0.00000360621533973175,0.00000410054562241823,0.00000639415153892905,0.00000225575049562421,0.00000328489075267561,0.0705815535279957,0.0169847820161798,0.133572734524949,0.30318991310125,0.00252336533045171,0.0302933938909157,0.0358926520873509,0.00000745052051607269,0.0168051316085363,0.225597380143489,0.0290756879858113,0.0000115737597012232,0.0344312264493294,0.0276625190168273,0.0272442352637589,0.0286437519274008,0.261889535592095,0.0732074193063395,0.0402125422288409,0.0408634676461773
"23",0.00209130804614536,0.0275803891377191,0.283537857754699,0.0241084390140371,0.0184797955112149,0.0339627938984898,0.0287561687578212,0.108813645961746,0.00127205911872051,0.0862727852579744,0.0149375844065494,0.00318390733989294,0.0119429267502681,0.00142288413606771,0.00106354115108079,0.0501555150670123,0.115496487978084,0.0692531462320949,0.00000134866056657266,0.0585178786395854,0.0867282078487683,0.153187544454496,0.0226342283384835,0.00027158937269809,0.249576435437434,0.0963876252268357,0.00000860807901715453,0.0402073808560717,0.00781169018555606,0.024020806022359,0.0675390345393313,0.0842434584638231,0.052506344420371,0.0239595488911118,0.0356163730158878,0.114450662027984
"24",0.0174162554541364,0.0204303634060445,0.0786579871676466,0.0202816855452509,0.0416317065316051,0.0000778791736882837,0.0477340551523786,0.000366180337262527,0.00227753053589447,0.000192038915441652,0.000438659511599252,0.00215727484706187,0.000292460008085773,0.000038181587617832,0.000856980080342888,0.00778079611430838,0.140820416456531,0.184444566266467,0.00033156179358114,0.179602693444596,0.00289028838918965,0.108474275985723,0.0106404017110746,0.000337793182555008,0.1264739041321,0.0314917802991777,0.0104865040237674,0.314353354804161,0.00927583635029771,0.00753539762831993,0.207039345748557,0.0499084093900008,0.146801307446404,0.0507122900260927,0.155934799506807,0.0218150390462307
"25",0.0000227790863582065,0.119847592347293,0.0716183424423454,0.00927475763802139,0.0144174286101592,0.211032073715222,0.00333016955170747,0.00785645714774368,0.00000776571317069182,0.0153965443006799,0.0057434309533441,0.00169078421124214,0.0000162920961764832,0.0000608052140005089,0.00690453732805664,0.000336420569722873,0.00738696685904377,0.000142512583178875,0.0442160336114116,0.118638128884215,0.0000380230271595723,0.061090635360829,0.0400380984750614,0.0135631110968523,0.144906361189498,0.229157458339789,0.292688641408298,0.0826797018931776,0.0954182960553262,0.0000242464083672151,0.0734036147710385,0.0477333114748302,0.157377539784251,0.00971075049729632,0.0424656790375933,0.0717647083175382
"26",0.005864548038313,0.000252108945229012,0.164725520325562,0.0000549472363386994,0.208618674179983,0.198219131941931,0.0985578405221199,0.00022706970369376,0.00639494715665627,0.000528644576318194,0.0322950939430689,0.000138398407322425,0.0139837192889397,0.0784707975967779,0.0000452772099346801,0.0116130769063349,0.0000423574599853701,0.0458857619208841,0.111551046936452,0.00429165231639791,0.0000549831781434013,0.0193861226970657,0.0552068460870643,0.0000128807832684398,0.125814801696683,0.334093641540631,0.0000213652326010918,0.101722473362435,0.00616205287395017,0.000555066491171993,0.0407903887291516,0.0000959930182106017,0.0080772889768421,0.103780234983464,0.121793248164549,0.100671997572525
"27",0.0112158602999292,0.0315874671143464,0.219468874287111,0.0377108734550616,0.00766201053126672,0.235809961958515,0.0321451123478774,0.00955778897470906,0.0000103191454077176,0.000922513059071312,0.00175165502031465,0.0010454664689655,0.00212769085647272,0.0000203193097346784,0.0435404194383829,0.00662891937293672,0.100318839866652,0.0510882664240068,0.0000565072096600567,0.0267829597089237,0.00403920045323832,0.067977317337214,0.0228771309251787,0.0192851398208223,0.122493157822143,0.212023156910342,0.00000231292348590684,0.00385197553285185,0.00182526211490541,0.112952432491649,0.0542155100930563,0.0189895537479909,0.104248139385155,0.0264745035516763,0.272001997279763,0.137291384761183
"28",0.0580959864127547,0.0261831345599589,0.0185993344584068,0.24056260882321,0.0650494459582719,0.0289281678228352,0.0000065779164598765,0.0374100881427169,0.00273748146560811,0.0528440022860663,0.0570638289326793,0.00641695546667933,0.0416403003111475,0.0000959985470812551,0.00533096724795307,0.014275811928516,0.0414339122348972,0.0479337018760728,0.0679445583036834,0.000730134108551337,0.0324402639431207,0.055222993032825,0.002576672851495,0.107698879146235,0.163442806474027,0.0713526791415284,0.0153192034789671,0.00496788409381365,0.0412745423423959,0.165684940738141,0.0578284460087963,0.00851142889755725,0.215809594622217,0.0113908952526713,0.113406077037119,0.11978969613554
"29",0.0336438088814496,0.389749842042362,0.466045759244755,0.065236845139667,0.00379711457240111,0.0581991260857762,0.0357040317537116,0.00000467307114788298,0.0162328712305999,0.000806703264800617,0.0187628394290663,0.00000967934894538266,0.00000230461945119151,0.00000848016386342944,0.00935152162646578,0.0170203618886281,0.00000187357023333354,0.18247018424159,0.0128594122512957,0.0177444576593253,0.0263675451549973,0.0883272458835318,0.00000703326523549189,0.00000553640241353434,0.210311140743343,0.0854175143239388,0.00000275389253884312,0.00716966874838099,0.00928004165848222,0.0101460866765001,0.0710141372937458,0.0320635923966318,0.0163262233439339,0.0174523103066648,0.0702895874682936,0.0281676923558324
"30",0.00482454363690894,0.172778783739042,0.27069906472293,0.0345036843109918,0.00380545222812494,0.0138459446448339,0.0304477237834324,0.000147943391854612,0.00333431564268383,0.000154856726571428,0.132775034797442,0.000665358694190039,0.000188797668875892,0.000969049596343714,0.0342758070346161,0.000100418943830018,0.0203003639623048,0.0744681026132177,0.064835752553925,0.286971345490032,0.0667999020038679,0.0488536185009678,0.0561628306466098,0.0042354981096505,0.0699088412406475,0.0227908369859899,0.0428542445583072,0.0350991411044438,0.00033830786275124,0.000095406705970348,0.0802164543093463,0.167902442519254,0.0165271124708231,0.075379951595913,0.101705450876402,0.0610376163269037
